LevelName	Status	LURD_Path	Runtime_ms	Pushes	Moves	GeneratedStates	ExpandedNodes	TotalChildren	EffectiveChildren	RepeatedNodes	Deadlocks	BranchingReal	BranchingEffective	BranchingClassic	Redundancy	ClosedListLength	PathStates	PathBoxLines	PathBoxChanges	PathBranchingRealTotalNodes	PathBranchingRealMin	PathBranchingRealMax	PathBranchingRealAvg	PathBranchingEffectiveTotalNodes	PathBranchingEffectiveMin	PathBranchingEffectiveMax	PathBranchingEffectiveAvg	PathTotalChildrenGenerated	PathRepeatedNodes	PathDeadlocks	PathRedundancy
60 - David W. Skinner - 187 [likes=22, dislikes=1, completion=0.684115523465704, like_ratio=0.956521739130435, like_rate=0.0397111913357401, tedium=42.25]	SOLVED	urrrrrrdddLLulldRRlDurRlldDrddlUUUddLLdlluRRlUdrRlluUluuruurrrrrrddDDDuullulldRRRllddrddlUUdllluuluuruurrrrrrddDDuuuullllllddlddrddrrruUddllluuluurDDDuuuuurrrrrrdddllulldRRRlldddlldlluRRRlluuuuuurrrrrrddDlllddrddlUUUddllluuuuuurrrrrrdddllulldRRR	29.9354	45	245	631	861	13776	1454	458	408	16	1.68873	1.16204	30.0786	631	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
37 - David W. Skinner - 188 [likes=21, dislikes=0, completion=0.812816188870152, like_ratio=1.0, like_rate=0.0354131534569983, tedium=23.6666666666667]	SOLVED	drruulLuLLdRulullddRluurrdrdRullullddrRurrdRlulldRululDrdrRulllldRurrdrddrruUUUddddlluuRlddrruUllullldRurrdrrUdllulldRRRlddrruU	20.0335	24	127	114	174	2088	322	196	208	12	1.85057	1.23981	10.6531	114	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
3 - David W. Skinner - 189 [likes=66, dislikes=1, completion=0.620515411824154, like_ratio=0.985074626865672, like_rate=0.0333501768569985, tedium=20.5]	SOLVED	ruuLLLulDrrrrddlUruLLLddllluurRDrdLuuurDD	10.668	14	41	48	50	400	70	17	30	8	1.4	1.32238	23.5294	48	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
21 - David W. Skinner - 190 [likes=28, dislikes=3, completion=0.68936170212766, like_ratio=0.903225806451613, like_rate=0.0297872340425532, tedium=8.5]	SOLVED	dllUdlUluurDRddlU	8.65858	6	17	9	11	88	12	7	18	8	1.09091	1.4913	12.5714	9	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
76 - David W. Skinner - 191 [likes=11, dislikes=0, completion=0.721973094170404, like_ratio=1.0, like_rate=0.0246636771300448, tedium=60.3333333333333]	SOLVED	ddrdrdrrrrUUlDrdLLruuuuurrdLulDDDrddllLdlUrrrruuUdddllllUluuuuurrddddLddrrrruuuluurrdLddddllllulUUddrdrrrruulDrdLLLdlUUluuluuurrrddddLruuuulldlddrUluurrrddddldlUdrdrrruuuruulDDrdddlllluulluurUdlddrdrdrrruruulDrddlllluulUddrdrrrruulDrdLLLdlUUluuUluuRurrdddddLdlUluuuurRurDDulllddrUluRurrddDuuulldddlddrUluuurRldlddrUUluRurrDDuulldRurD	67.7802	57	333	1211	2076	24912	3058	2632	1563	12	1.47303	1.1434	9.46505	1211	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
149 - David W. Skinner - 192 [likes=8, dislikes=1, completion=0.646090534979424, like_ratio=0.888888888888889, like_rate=0.0329218106995885, tedium=23.5]	SOLVED	RurDDDlddrdDldRuuuluurDRRRlllDurrrRlllldDDuuuuuurrdLulDDldRRRRllldddlddrUUUUluRRRddddLruuuulldddlddrUUUUluRR	31.3525	36	108	563	908	14528	1111	682	1003	16	1.22357	1.20828	21.3021	563	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
56 - David W. Skinner - 193 [likes=16, dislikes=0, completion=0.74453781512605, like_ratio=1.0, like_rate=0.026890756302521, tedium=11.5]	SOLVED	uulLulldRurDrddllURuulD	9.33962	7	23	8	8	64	12	6	16	8	1.5	1.3459	10.6667	8	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
128 - David W. Skinner - 194 [likes=8, dislikes=1, completion=0.730909090909091, like_ratio=0.888888888888889, like_rate=0.0290909090909091, tedium=22.0]	SOLVED	rrurruulllulldRRlldlluRRurrddLruRRlldlDuruulldldRuurrdLLrrrrurrdLddlldlLuUrurRllulldRRdldddlluRdrU	22.7427	20	98	388	825	13200	1226	750	1742	16	1.48606	1.39902	17.6	388	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
17 - David W. Skinner - 195 [likes=23, dislikes=1, completion=0.722413793103448, like_ratio=0.958333333333333, like_rate=0.0198275862068966, tedium=8.33333333333333]	SOLVED	dlDurrDulldRddlUdrrruLdlUrUdllUdrU	8.97049	10	34	20	32	384	63	18	59	12	1.96875	1.41421	21.3333	20	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
104 - David W. Skinner - 196 [likes=7, dislikes=0, completion=0.703947368421053, like_ratio=1.0, like_rate=0.0153508771929825, tedium=26.3333333333333]	SOLVED	ulLLLDlluRRRRurrddddllllUUddrrurruuulldlLrrDDuulldlluRRdddrRlluuuRldddrrurruuullDDDrruuLulDrrddlDLddrUluurruullDD	17.7972	28	113	270	463	5556	708	645	643	12	1.52916	1.24509	8.61395	270	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
95 - David W. Skinner - 197 [likes=7, dislikes=1, completion=0.813648293963255, like_ratio=0.875, like_rate=0.0183727034120735, tedium=3.125]	SOLVED	ddRuurrDLrrrddLUdddllUlluurDlddrruR	10.6925	9	35	57	61	1952	348	44	211	32	5.70492	1.57896	44.3636	57	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
94 - David W. Skinner - 198 [likes=17, dislikes=0, completion=0.603854389721627, like_ratio=1.0, like_rate=0.0364025695931477, tedium=27.6666666666667]	SOLVED	rdRRurDDulllulldRRRllDurrRurrdLdDllldlluRuurrRurrdLLLrrddrddlUruLLruullLulldRRRRurDDDrddlUruL	17.2096	30	93	433	687	8244	739	472	642	12	1.07569	1.24327	17.4661	433	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
82 - David W. Skinner - 199 [likes=11, dislikes=0, completion=0.72108843537415, like_ratio=1.0, like_rate=0.0249433106575964, tedium=17.3333333333333]	SOLVED	drrruUlUdrruLuLLulldRDDlddrrrruuuulLrrddddlllUdrrruuuullulDrrrddlUruLL	9.3101	15	70	29	37	444	46	16	53	12	1.24324	1.27217	27.75	29	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
152 - David W. Skinner - 200 [likes=11, dislikes=0, completion=0.520134228187919, like_ratio=1.0, like_rate=0.0369127516778524, tedium=58.25]	SOLVED	lluuUrrdrrrrrdrdLLLLLLuurruurrrrdrdrddrruuululululllDurrrdrdrdrdddllLLululllllddrrrrRRululllllulldddRluuurrdrrrrrddrRlululllllulldddrRuurrrrrddrrRllululllllddRluurrrrrddrrruulululLrrdrdrddllululllllddrRRRlllluurruuuulllldDrdrdrrrrrdrdrruululullLrrrdrdrddllululllllddrrrrRRulullllluulluurrrdrDDuuullllddrdrdddlluuUdddrrrrrrruullLLrrrrddllllllluuuUdrrDDurrrrrddllllLL	212.42	36	365	1680	6619	105904	11847	15599	7992	16	1.78985	1.27683	6.78915	1680	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
129 - David W. Skinner - 201 [likes=14, dislikes=0, completion=0.66015625, like_ratio=1.0, like_rate=0.0546875, tedium=19.8]	SOLVED	rdRRurDlllulldRRlldlluRRurrddLDuruRRllulldldRuurrdLLrrrrddldlLuUrurrurrddLruulldllulldRRdldddlluRdrUrrurU	98.8717	23	105	1137	5001	100020	7586	5775	14827	20	1.5169	1.4482	17.3195	1137	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
16 - David W. Skinner - 202 [likes=26, dislikes=2, completion=0.676923076923077, like_ratio=0.928571428571429, like_rate=0.0235294117647059, tedium=33.3333333333333]	SOLVED	lddrUdrruLLdlUUUrrDuluLLLulDrrrdrrdLuullllDurrrdrdddrruLuululllldDuurrrdrdrddlluUruullllddldRdrUluuurrrrddlUruLLrddddrUluuulLrrdrrdLuulllulDrrrdrddlUruullllDDlddrruLdlUruuurrrrddlUruLLLulDDDDldR	51.753	40	194	1075	2425	29100	3357	4320	2911	12	1.38433	1.21512	6.73611	1075	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
41 - David W. Skinner - 203 [likes=20, dislikes=0, completion=0.720440881763527, like_ratio=1.0, like_rate=0.0200400801603206, tedium=16.6666666666667]	SOLVED	urDurrDulldRurrdddlllUluurrdRullldRRurrDulldRllddrrURdllluuurrDurD	8.6246	14	66	24	32	384	54	33	67	12	1.6875	1.28089	11.6364	24	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
57 - David W. Skinner - 204 [likes=27, dislikes=0, completion=0.530510585305106, like_ratio=1.0, like_rate=0.0336239103362391, tedium=30.0]	SOLVED	dddrdrruLdlLrruLdlUUUddlldRRRuluuruulDDDDldRurrrddlUruLLLdRllluRdrrurDllluRR	11.9253	24	76	83	224	1792	227	180	170	8	1.01339	1.25293	9.95556	83	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
77 - David W. Skinner - 205 [likes=12, dislikes=0, completion=0.6875, like_ratio=1.0, like_rate=0.025, tedium=47.25]	SOLVED	ddddrrurrruLdrrruLdlllldlluuuurrrrrrDDrdLuuullllldldddrruLdlUUUrurrrrrdddLLuRdlLLdlluuururrrrrdDldllluRdrrurrdLLuruullllldldddrruurRldldlluuururrrrrdddlLuRlllddlluuururrrrrdDuullllldlluRddddrruurrrrrdLullllddlluuuuRRldldddrruLdlUUdrrurrdLLdlluuUrurRlldldddrruurrrrdLulldldlluuururrRllldldddrruurrrdLullddlluuuluRRRRlldldddrruLdlUUUluRRRldlddrrurrdLLLdlUUUluRR	47.6899	56	359	1474	2191	35056	4717	2238	2456	16	2.1529	1.14724	15.664	1474	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
20 - David W. Skinner - 206 [likes=25, dislikes=3, completion=0.700507614213198, like_ratio=0.892857142857143, like_rate=0.0317258883248731, tedium=25.0]	SOLVED	urDDDlddrUUrrruulLLLrrrrddlllUdrrruullulldRullldRurrdRullldRurrdRlulldRR	9.77006	17	72	54	74	592	86	49	38	8	1.16216	1.28812	12.0816	54	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
2 - David W. Skinner - 207 [likes=51, dislikes=4, completion=0.786103542234332, like_ratio=0.927272727272727, like_rate=0.0347411444141689, tedium=5.33333333333333]	SOLVED	rddLruulDuullddR	8.66663	4	16	3	3	36	4	2	4	12	1.33333	1.31607	18	3	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
61 - David W. Skinner - 208 [likes=16, dislikes=0, completion=0.610142630744849, like_ratio=1.0, like_rate=0.0253565768621236, tedium=25.0]	SOLVED	lDDlDDrrULdlUruuuruullllldddddrRRdrUUUddlllluuuuurrrrrddLLrdddlluRdrUUddrruLdllllluuuuurrrrrddLruullllldddddrrrrUU	12.1729	22	114	88	132	2112	236	103	133	16	1.78788	1.2485	20.5049	88	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
50 - David W. Skinner - 209 [likes=19, dislikes=0, completion=0.690121786197564, like_ratio=1.0, like_rate=0.0257104194857916, tedium=38.0]	SOLVED	llulDDulldRRurrrrrdddlllllUUluRRldddrrrrruuulldlLrrurrdddllllluUruRdllluRdrruRRldllluRRR	9.16233	18	88	29	38	304	75	46	23	8	1.97368	1.22396	6.6087	29	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
46 - David W. Skinner - 210 [likes=19, dislikes=0, completion=0.605222734254992, like_ratio=1.0, like_rate=0.0291858678955453, tedium=23.5]	SOLVED	dlluuRuRDrUdlllddrrUdlluururrdLddlluuluururrrDD	8.44799	9	47	13	14	112	20	13	14	8	1.42857	1.34075	8.61538	13	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
11 - David W. Skinner - 211 [likes=33, dislikes=1, completion=0.734069668649108, like_ratio=0.970588235294118, like_rate=0.0280373831775701, tedium=39.0]	SOLVED	ulllddddrrrruLdllluuuurrrdDlDurrddlLrruLdlLLullddrUluRdrUdrrruulDrdLLLullddrUrrruuruullldD	9.80584	17	90	53	75	600	102	76	107	8	1.36	1.28913	7.89474	53	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
85 - David W. Skinner - 212 [likes=11, dislikes=0, completion=0.624497991967871, like_ratio=1.0, like_rate=0.0220883534136546, tedium=51.6666666666667]	SOLVED	luuuurrurrdRullldlluRdrRurrdLLLLrrurrrrdLLulldlluRRRRdrruulDllllllDurrrrrdLulldllDuurrrrrrrdLulldLurrrdLulllldldDDuuuurrrdLurrrdLullllddddldRRRlluuuuurrdLurrrdLulllDDuurrrdLullddDDldRRlddrrrruuuulldDRlllddrrrruUlllluuuuurrdLulDDDDldRddrrrruuUruLddddlllluuRRDullddrR	73.9967	52	265	1528	2741	32892	4930	4650	2007	12	1.79861	1.16443	7.07355	1528	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
9 - David W. Skinner - 214 [likes=45, dislikes=1, completion=0.606584362139918, like_ratio=0.978260869565217, like_rate=0.037037037037037, tedium=15.0]	SOLVED	urrDulldRdRluurDrDDlUruLdlUruL	8.51197	11	30	14	14	112	15	2	28	8	1.07143	1.27114	56	14	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
102 - David W. Skinner - 215 [likes=13, dislikes=0, completion=0.635933806146572, like_ratio=1.0, like_rate=0.0307328605200946, tedium=37.25]	SOLVED	rurrurrrddddLruulDuruulDLLLdllluurrDrrrrrddlUdrddlUUruuLLrrddlUruulldLurrrdLddddlluRdrruuuuullldLdLLrrururrdddrddlUruuuullldlddlllluuurrrDrdLdllUdrruLrurrurrdLrdrddlUruullLLrrrrddlUruLulldlddlllluuurrrDrddlluLdrrruururrdLLLddllulUddrrruLdlluuluRdddrruLdlUdlUrrrUdlllUdrU	48.18	45	270	1139	1882	30112	3931	2930	2395	16	2.08874	1.18241	10.2771	1139	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
66 - David W. Skinner - 216 [likes=16, dislikes=0, completion=0.760778859527121, like_ratio=1.0, like_rate=0.0222531293463143, tedium=23.0]	SOLVED	DDDurrdrddddldLruruuuululldDlddrdDrdLuuuluuruulldlddddrdRluluuuururrddlddrUddDDrddlluRdrUluuuuuUU	13.2474	16	97	105	131	1572	384	182	163	12	2.9313	1.35622	8.63736	105	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
31 - David W. Skinner - 217 [likes=22, dislikes=2, completion=0.688413948256468, like_ratio=0.916666666666667, like_rate=0.0247469066366704, tedium=5.66666666666667]	SOLVED	DuRurDDrddlluUluR	8.73154	7	17	18	23	276	66	5	38	12	2.86957	1.56507	55.2	18	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
5 - David W. Skinner - 218 [likes=44, dislikes=3, completion=0.805523590333717, like_ratio=0.936170212765957, like_rate=0.0168776371308017, tedium=6.25]	SOLVED	LuurrdLrrddlUluulldDrdRdllluR	10.2425	7	29	18	19	304	128	25	85	16	6.73684	1.52293	12.16	18	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
27 - David W. Skinner - 219 [likes=33, dislikes=0, completion=0.63183125599233, like_ratio=1.0, like_rate=0.0316395014381592, tedium=25.0]	SOLVED	dlULddlluuuurrrDulllddddrruuLrdrruLuullldDrRdrUlllDurrrU	8.84813	11	56	29	35	280	48	20	26	8	1.37143	1.38156	14	29	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
70 - David W. Skinner - 220 [likes=8, dislikes=1, completion=0.739030023094688, like_ratio=0.888888888888889, like_rate=0.0184757505773672, tedium=19.5]	SOLVED	drrrrddlUruLLLdRulullddRDDldRurDuluuluurDDDDldRuuuurrdLulDurrrrdLulldlDDDuuuurrrdLLulDDD	10.0425	27	88	58	67	1072	182	30	135	16	2.71642	1.16851	35.7333	58	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
71 - David W. Skinner - 221 [likes=14, dislikes=1, completion=0.71599045346062, like_ratio=0.933333333333333, like_rate=0.0334128878281623, tedium=60.0]	SOLVED	urDDuulllddddddrrrrrrrrrruuuuulllddllldlluRuuullldRurrdddRRRdrUUdlllluuulldRurDDullldddddrrrrrrrrrruuuuullulldRRRllddllldlluRRRRdrUU	11.4932	22	132	80	91	728	129	87	77	8	1.41758	1.22757	8.36782	80	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
26 - David W. Skinner - 222 [likes=20, dislikes=0, completion=0.666666666666667, like_ratio=1.0, like_rate=0.0233100233100233, tedium=13.6666666666667]	SOLVED	drddlUdrddlUUlldRurruuulldRDrdLrddlUruuluurDD	9.83778	11	45	47	58	696	82	44	81	12	1.41379	1.44648	15.8182	47	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
119 - David W. Skinner - 223 [likes=9, dislikes=0, completion=0.701807228915663, like_ratio=1.0, like_rate=0.0271084337349398, tedium=43.6666666666667]	SOLVED	drddrruruuuulullldDDuuurrrdrddddldlluuruuLrddlddrruruuuulullldDrDDDuuullddRluuruurrrdrddddldlLLrrruruuuululllddrdDDuuuluurrrdrddddldldlluRuuuulDrddddllluRdrruuuulldRurDD	13.3219	19	169	137	191	2292	385	309	342	12	2.01571	1.31842	7.41748	137	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
30 - David W. Skinner - 224 [likes=22, dislikes=0, completion=0.797797797797798, like_ratio=1.0, like_rate=0.022022022022022, tedium=7.0]	SOLVED	uluurDldddrrUruuLLulD	8.97404	6	21	6	8	96	23	5	10	12	2.875	1.41421	19.2	6	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
4 - David W. Skinner - 225 [likes=41, dislikes=3, completion=0.754407294832827, like_ratio=0.931818181818182, like_rate=0.0249240121580547, tedium=7.66666666666667]	SOLVED	ullDullddrRuLurrrdLLrrddlUruL	8.78758	8	29	12	18	216	59	23	66	12	3.27778	1.43519	9.3913	12	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
67 - David W. Skinner - 226 [likes=19, dislikes=1, completion=0.603149606299213, like_ratio=0.95, like_rate=0.0299212598425197, tedium=12.3333333333333]	SOLVED	uurrdDuullddRluurrdrddLruulullddrRdrrddllUlURuuullddR	8.50641	9	53	25	28	336	42	15	39	12	1.5	1.44809	22.4	25	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
135 - David W. Skinner - 228 [likes=8, dislikes=0, completion=0.634969325153374, like_ratio=1.0, like_rate=0.0245398773006135, tedium=33.75]	SOLVED	dlddRRuuluulllldddrRurruullDurrddrddllUllluuurrdDRRRRlluulllldddrRurrrrRllluulllldRurDDrrrddllUdrruurrddLLuuluullddRRRddrruuurDDldlluuRlddrruUllllddRRuulllullddrRurrrddllUdrrRllluluRRRRRdrU	83.1719	37	189	1499	3300	52800	4241	7200	3420	16	1.28515	1.24479	7.33333	1499	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
92 - David W. Skinner - 229 [likes=14, dislikes=0, completion=0.799539170506912, like_ratio=1.0, like_rate=0.032258064516129, tedium=42.0]	SOLVED	uuullllLLrrddllULUUdRdlLrurRldlldlluRRRuuluurDDDrrRRlddllUdrruurRllddlluLrdrruurrRlllddllulLrrdrruurrrRuurrddLruulldDDDuullllddlluluRRRRRlllldlldlluRRRurrrrrRlllddllUdrruurrrRllllddlluluRddrruurrrruurrddLrddlluUddrddlUUrruullllllddlluuRRRRR	79.2588	49	240	1204	2526	30312	2898	2884	1880	12	1.14727	1.17338	10.5104	1204	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
8 - David W. Skinner - 230 [likes=30, dislikes=1, completion=0.745454545454545, like_ratio=0.967741935483871, like_rate=0.0227272727272727, tedium=48.5]	SOLVED	llDDDDDDldddrruuLuuuuuuurrdLulDDDDDDlllddrrUdlluurRdddrruuLUUddrddlluUruuUUUUluRdddddddldlluurRdrUUUUUU	15.0146	33	103	96	118	944	155	25	42	8	1.31356	1.15554	37.76	96	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
103 - David W. Skinner - 231 [likes=9, dislikes=1, completion=0.67258883248731, like_ratio=0.9, like_rate=0.0228426395939086, tedium=8.75]	SOLVED	dllddlluRdrUllluurrDRlDuuuurrdLulDrDLddrUUU	21.5745	13	43	326	445	7120	927	556	920	16	2.08315	1.59853	12.8058	326	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
84 - David W. Skinner - 232 [likes=10, dislikes=0, completion=0.703030303030303, like_ratio=1.0, like_rate=0.0202020202020202, tedium=67.0]	SOLVED	dRluuRDrDDuulldRurruLuullllddddddrrrRRRlllllluuuuuurrrrdddDuuuullllddddddrrrrrrdrruLLLLLLdlluuuuuuurrrrddddDuuuuulllldddddddrrurRllLdlUUUUdddrrrruuulluRddrddlllluuuUddddrrrrRllllluuuuluurrrrrdDDuuulllllddrddddrrrrrRlllllluuuuluurrrrrdddDuuuulllllddrddddrrrrrrdrruLLLLLLdlluuuuuluurrrrrddddDuuuuulllllddrUluRRldddddddrruLdlUUUUUluurrRlllddrddddrrrRlllluuuuUdddddrrrrRllllluuuuuluRRlddddddrrrrrRdrruLLLLLLLdlUUUUUUluR	201.236	69	415	3311	7603	91236	8199	13687	7637	12	1.07839	1.13827	6.66589	3311	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
10 - David W. Skinner - 233 [likes=31, dislikes=2, completion=0.688768606224628, like_ratio=0.93939393939394, like_rate=0.0209742895805142, tedium=29.6666666666667]	SOLVED	rddrruuLLddrrrruuuuurrdddLruuullddDLLddrrUdlllluuRlddrrrruUUUddddlllluurRddlllluuRlddrrrruuRlddrruUUdddlllllluurRRRRlddrruU	11.4525	22	123	68	136	1632	180	116	133	12	1.32353	1.2502	14.069	68	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
47 - David W. Skinner - 234 [likes=17, dislikes=0, completion=0.696160267111853, like_ratio=1.0, like_rate=0.0283806343906511, tedium=41.5]	SOLVED	rrruuulldRRddlllluuRRRurDDuurrdLulldlllddrrrRRllllluurrurrDllllddrrrrrRdrruLLLLLLdlluuurrrrDulllldddrrurRlldlluRR	10.2657	23	113	79	126	1008	143	121	82	8	1.13492	1.23402	8.33058	79	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
51 - David W. Skinner - 235 [likes=16, dislikes=0, completion=0.794594594594595, like_ratio=1.0, like_rate=0.0288288288288288, tedium=17.0]	SOLVED	rddllulURuLdddrrruuLrddllululluurDrrDullldRR	8.50647	9	44	13	15	120	30	15	27	8	2	1.35107	8	13	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
29 - David W. Skinner - 236 [likes=6, dislikes=0, completion=0.782222222222222, like_ratio=1.0, like_rate=0.0266666666666667, tedium=17.0]	SOLVED	ruRlddrruLulDlluuurrrDDldRdrruuLrddllullddrUluluuurrrdD	9.99427	10	55	24	30	360	66	42	60	12	2.2	1.40512	8.57143	24	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
44 - David W. Skinner - 237 [likes=5, dislikes=0, completion=0.655502392344498, like_ratio=1.0, like_rate=0.0239234449760766, tedium=57.0]	SOLVED	lUlldddrrrrruuruuLLdLLLulDDDuurrrruulDrrrddddlllddlllluuRlddrrrruurruuruulldLurrrddddlllddlllluuruuuurRldldddlddrrrruurruuruulldlLullddddRluuuurrdrruulDlllddddrRRRlllluuuurrdLurrrrrdddddlUruuuulldLulllDurrrdLulldDDuuurrdLulDDuurrrrrrddddlllddlllluuRRllddrrrruurrruuuulldlllldDuuurrrrrrddddlllddlllluuRuuuurrrrrrddlDrdLL	46.044	37	319	689	1609	19308	2314	3125	2604	12	1.43816	1.22085	6.17856	689	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
52 - David W. Skinner - 238 [likes=4, dislikes=0, completion=0.78921568627451, like_ratio=1.0, like_rate=0.0196078431372549, tedium=15.3333333333333]	SOLVED	drrdLulLrrdLLuruuruulDDDDlddlluuRlddrruRldlluurRdrUllldRurrUUruulDDDD	14.0443	20	69	185	304	3648	395	320	422	12	1.29934	1.33089	11.4	185	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
25 - David W. Skinner - 239 [likes=6, dislikes=0, completion=0.714285714285714, like_ratio=1.0, like_rate=0.0214285714285714, tedium=8.5]	SOLVED	ululuurDuurrdLrrddlUddllluurDRddlU	10.7348	7	34	67	93	1488	143	114	201	16	1.53763	1.91079	13.0526	67	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
7 - David W. Skinner - 240 [likes=7, dislikes=0, completion=0.822006472491909, like_ratio=1.0, like_rate=0.0226537216828479, tedium=23.5]	SOLVED	uuLLrrddllluUrrruullDurrddddllluuRRluurrdDlllluRdrrruullD	8.31826	10	57	18	20	160	27	18	21	8	1.35	1.34928	8.88889	18	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
64 - David W. Skinner - 242 [likes=4, dislikes=0, completion=0.632558139534884, like_ratio=1.0, like_rate=0.0186046511627907, tedium=15.0]	SOLVED	ullDurrdrddlllldlluuluurDrRdddlluUddrrurruLdrrruululDDldldlluuluRdddrrurRuuulDrddlldlluuuRRRurrdrddLruululldlD	29.3717	16	110	476	782	12512	1883	1312	1283	16	2.40793	1.51644	9.53659	476	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
49 - David W. Skinner - 243 [likes=4, dislikes=0, completion=0.785714285714286, like_ratio=1.0, like_rate=0.019047619047619, tedium=7.5]	SOLVED	uluUUluRurrddDuuulldRlddddrrruulDLruuLrddlddrUruululuurD	13.3774	11	56	107	163	2608	409	128	215	16	2.5092	1.58894	20.375	107	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
65 - David W. Skinner - 244 [likes=5, dislikes=0, completion=0.669811320754717, like_ratio=1.0, like_rate=0.0235849056603774, tedium=10.8]	SOLVED	RUrDllddRluurrrdDuulllddrddllluuuuuuurrrDullldddddddrrruuluurrrddLUruL	12.214	10	70	72	133	2660	313	113	377	20	2.35338	1.63074	23.5398	72	0	0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0	0	0.0
